date,open,high,low,close,volume
2013-03-28,10.94665157645,10.981485789899,10.859566042827,10.94665157645,4020600.0
2013-04-01,10.94665157645,10.981485789899,10.789897615928,10.894400256276,3016500.0
2013-04-02,10.920525916363,10.929234469725,10.824731829377,10.894400256276,3064000.0
2013-04-03,10.903108809638,10.94665157645,10.807314722653,10.850857489464,4900500.0
2013-04-04,10.859566042827,10.990194343262,10.842148936102,10.911817363001,3259000.0
2013-04-05,10.772480509203,10.955360129812,10.763771955841,10.824731829377,6562800.0
2013-04-08,10.79860616929,10.981485789899,10.763771955841,10.964068683175,8949000.0
2013-04-09,11.007611449986,11.077279876885,10.894400256276,11.007611449986,6840400.0
2013-04-10,11.085988430247,11.260159497494,11.033737110073,11.190491070595,5271900.0
2013-04-11,11.20790817732,11.303702264306,11.190491070595,11.260159497494,4612400.0
2013-04-12,11.20790817732,11.408204904653,11.190491070595,11.408204904653,4166000.0
2013-04-15,11.382079244566,11.495290438277,11.025028556711,11.051154216798,5645000.0
2013-04-16,11.103405536972,11.234033837407,11.064217046841,11.20790817732,3786200.0
2013-04-17,11.129531197059,11.146948303784,10.855211766145,11.007611449986,9794700.0
2013-04-18,11.007611449986,11.042445663436,10.911817363001,10.990194343262,6448900.0
2013-04-19,10.911817363001,11.216616730682,10.911817363001,11.20790817732,5083200.0
2013-04-22,11.216616730682,11.329827924393,11.05986277016,11.251450944132,3847500.0
2013-04-23,11.32111937103,11.495290438277,11.234033837407,11.451747671465,4965100.0
2013-04-24,11.477873331552,11.564958865175,11.382079244566,11.530124651726,3718100.0
2013-04-25,11.547541758451,11.84363257277,11.460456224827,11.721712825697,7344100.0
2013-04-26,11.747838485784,11.826215466045,11.643335845436,11.73042137906,8188000.0
2013-04-29,11.790973238383,12.000590540399,11.74730296713,11.930718106393,6864000.0
2013-04-30,11.956920269145,12.175271625412,11.895781889391,12.105399191406,10961000.0
2013-05-01,12.105399191406,12.175271625412,12.000590540399,12.052994865902,3918100.0
2013-05-02,12.105399191406,12.122867299908,11.965654323396,12.079197028654,3763500.0
2013-05-03,12.14906946266,12.210207842414,12.044260811652,12.070462974404,4678400.0
2013-05-06,12.061728920153,12.105399191406,11.965654323396,12.079197028654,2747200.0
2013-05-07,12.079197028654,12.210207842414,12.0180586489,12.192739733913,5013500.0
2013-05-08,12.15780351691,12.227675950916,12.035526757401,12.140335408409,4829200.0
2013-05-09,12.044260811652,12.052994865902,11.511483502362,11.546419719365,7820500.0
2013-05-10,11.35427052585,11.633760261871,11.109717006832,11.62502620762,12089500.0
2013-05-13,11.563887827866,11.563887827866,11.319334308848,11.363004580101,5855100.0
2013-05-14,11.371738634351,11.598824044868,11.336802417349,11.467813231109,5578600.0
2013-05-15,11.476547285359,11.590089990618,11.336802417349,11.424142959855,10861600.0
2013-05-16,11.363004580101,11.406674851354,11.162121332336,11.231993766341,8298400.0
2013-05-17,11.249461874842,11.35427052585,11.231993766341,11.3455364716,4908300.0
2013-05-20,11.336802417349,11.371738634351,11.22325971209,11.293132146096,4060700.0
2013-05-21,11.293132146096,11.397940797103,11.21452565784,11.35427052585,8428200.0
2013-05-22,11.363004580101,11.563887827866,11.135919169584,11.21452565784,7910800.0
2013-05-23,11.135919169584,11.332435390224,10.956871057445,11.266929983344,5943900.0
2013-05-24,11.179589440837,11.205791603589,11.004908355824,11.057312681328,2892400.0
2013-05-28,11.135919169584,11.153387278085,10.716684565552,10.847695379312,7682500.0
2013-05-29,10.769088891056,10.856429433563,10.542003480539,10.804025108059,6643300.0
2013-05-30,10.830227270811,11.057312681328,10.742886728304,10.751620782555,4496400.0
2013-05-31,10.725418619803,10.926301867568,10.655546185798,10.655546185798,5623100.0
2013-06-03,10.664192899506,10.82149321656,10.511434290662,10.734152674054,7857800.0
2013-06-04,10.751620782555,10.81275916231,10.633711050171,10.725418619803,6288900.0
2013-06-05,10.664280240049,10.699216457051,10.498333209286,10.542003480539,4877000.0
2013-06-06,10.533269426289,10.769088891056,10.498333209286,10.725418619803,5945900.0
2013-06-07,10.760354836806,11.013642410075,10.725418619803,10.926301867568,4139200.0
2013-06-10,10.926301867568,10.961238084571,10.6904824028,10.707950511302,3919100.0
2013-06-11,10.620609968795,10.82149321656,10.533269426289,10.751620782555,4736500.0
2013-06-12,10.830227270811,10.856429433563,10.568205643291,10.638078077297,3640800.0
2013-06-13,10.629344023046,10.838961325062,10.585673751793,10.82149321656,3163100.0
2013-06-14,10.838961325062,10.917567813317,10.734152674054,10.795291053808,2304400.0
2013-06-17,10.847695379312,10.900099704816,10.638078077297,10.699216457051,4514300.0
2013-06-18,10.725418619803,10.742886728304,10.603141860294,10.629344023046,7075900.0
